scenario,condition,protocol_seed,bsc,query_index,target_id,target_present,candidate_original_id,candidate_cosine,cache_reuse,verifier_good,bad_reuse,identity_match,audit_mismatches,audit_boundary,protocol_bits,fallback_bits,completion_bits
full,paired_iid,13181815969110816250,0.0,226,1004611,1,1004611,0.8900076551195151,1,1,0,1,99,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,227,1004616,1,1004616,0.9377628726591214,1,1,0,1,89,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,228,1004626,1,1004626,0.9551628327280504,1,1,0,1,78,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,229,1004654,1,1004654,0.9451806222968244,1,1,0,1,74,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,230,1004700,1,1004700,0.8851111402373151,1,1,0,1,103,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,231,1004764,1,1004764,0.9345482056521143,1,1,0,1,80,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,232,1004827,1,1004827,0.9080585509121198,1,1,0,1,108,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,233,1004845,1,1004845,0.8749129330916298,1,1,0,1,129,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,234,1004865,1,1004865,0.9155304564370759,1,1,0,1,103,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,235,1004875,1,1004875,0.9354690801605274,1,1,0,1,95,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,236,1004889,1,1004889,0.9112544364664412,1,1,0,1,105,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,237,1004901,1,1004901,0.8507971153460088,1,1,0,1,117,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,238,1004906,1,1004906,0.8975231562043526,1,1,0,1,115,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,239,1004920,1,1004920,0.9224056333119961,1,1,0,1,95,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,240,1004931,1,1004931,0.8601596289320307,0,1,0,1,147,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,241,1004952,1,1004952,0.9149872263161929,1,1,0,1,102,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,242,1004977,1,1004977,0.9577877629924607,1,1,0,1,61,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,243,1004981,1,1004981,0.9234873652150533,1,1,0,1,105,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,244,1004998,1,1004998,0.9122344019818581,1,1,0,1,110,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,245,1005068,1,1005068,0.8699273154119078,1,1,0,1,127,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,246,1005101,1,1005101,0.8757583041771659,1,1,0,1,109,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,247,1005198,1,1005198,0.8825231029030065,1,1,0,1,127,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,248,1005252,1,1005252,0.9579863397714833,1,1,0,1,78,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,249,1005262,1,1005262,0.791067308957969,0,1,0,1,173,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,250,1005265,1,1005265,0.8976513462516134,1,1,0,1,115,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,251,1005270,1,1005270,0.8869849912928538,1,1,0,1,100,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,252,1005284,1,1005284,0.97143302826823,1,1,0,1,63,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,253,1005313,1,1005313,0.8089395475616032,1,1,0,1,135,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,254,1005356,1,1005356,0.9420750203976636,1,1,0,1,89,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,255,1005383,1,1005383,0.9022712975826704,1,1,0,1,121,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,256,1005394,1,1005394,0.9401351075360636,1,1,0,1,80,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,257,1005410,1,1005410,0.9077807099404356,1,1,0,1,102,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,258,1005427,1,1005427,0.8998130894019394,1,1,0,1,106,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,259,1005459,1,1005459,0.8879140572516518,1,1,0,1,115,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,260,1005467,1,1005467,0.8559837073323021,1,1,0,1,135,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,261,1005472,1,1005472,0.8901395628784037,1,1,0,1,113,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,262,1005505,1,1005505,0.8775134469142736,1,1,0,1,122,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,263,1005518,1,1005518,0.8258511310562859,1,1,0,1,141,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,264,1005525,1,1005525,0.8951262129798873,1,1,0,1,131,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,265,1005535,1,1005535,0.867508961683449,1,1,0,1,125,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,266,1005538,1,1005538,0.9360844341316912,1,1,0,1,84,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,267,1005553,1,1005553,0.9232621781173129,1,1,0,1,87,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,268,1005569,1,1005569,0.8000491470682942,0,1,0,1,142,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,269,1005583,1,1005583,0.9202333036306346,1,1,0,1,106,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,270,1005598,1,1005598,0.9142714769394823,1,1,0,1,108,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,271,1005612,1,1005612,0.9102280922641257,1,1,0,1,110,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,272,1005664,1,1005664,0.9299785353271932,1,1,0,1,92,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,273,1005688,1,1005688,0.9271868804781211,1,1,0,1,97,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,274,1005700,1,1005700,0.8871008575498454,1,1,0,1,123,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,275,1005711,1,1005711,0.9237198646109421,1,1,0,1,85,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,276,1005717,1,1005717,0.8505479718338083,0,1,0,1,142,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,277,1005725,1,1005725,0.8982481773006163,1,1,0,1,120,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,278,1005729,1,1005729,0.8277129941686299,0,1,0,1,159,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,279,1005737,1,1005737,0.9356449702862202,1,1,0,1,95,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,280,1005786,1,1005786,0.891294842090618,1,1,0,1,120,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,281,1005880,1,1005880,0.927225174962665,1,1,0,1,77,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,282,1005889,1,1005889,0.8881989553447105,1,1,0,1,127,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,283,1005896,1,1001689,0.6879069904983395,0,0,0,0,200,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,284,1005913,1,1005913,0.9332014077801831,1,1,0,1,90,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,285,1005917,1,1005917,0.8276497552780642,1,1,0,1,139,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,286,1005942,1,1005942,0.8720209308408846,1,1,0,1,117,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,287,1005945,1,1005945,0.9769552794937622,1,1,0,1,60,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,288,1005964,1,1005964,0.9216125624841014,1,1,0,1,105,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,289,1005976,1,1005976,0.9096090252382848,1,1,0,1,105,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,290,1006010,1,1006010,0.9104123241499347,1,1,0,1,104,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,291,1006018,1,1006018,0.948918434284947,1,1,0,1,86,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,292,1006027,1,1001045,0.6529842170952612,0,0,0,0,211,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,293,1006042,1,1006042,0.7878396177695355,0,1,0,1,166,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,294,1006080,1,1006080,0.8781432467293122,1,1,0,1,129,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,295,1006096,1,1006096,0.8581906074283563,1,1,0,1,126,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,296,1006101,1,1006101,0.8785372129591196,1,1,0,1,122,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,297,1006150,1,1006150,0.9643532354209217,1,1,0,1,56,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,298,1006236,1,1006236,0.9307874203597255,1,1,0,1,88,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,299,1006248,1,1006248,0.8801651756390888,1,1,0,1,135,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,300,1006285,1,1006285,0.9259069017722448,1,1,0,1,91,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,301,1006333,1,1006333,0.8481742628270013,0,1,0,1,151,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,302,1006349,1,1006349,0.8788847425269788,1,1,0,1,130,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,303,1006414,1,1006414,0.9282843718775811,1,1,0,1,81,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,304,1006437,1,1006437,0.9325891695677092,1,1,0,1,77,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,305,1006464,1,1006464,0.8088586406279261,0,1,0,1,157,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,306,1006485,1,1006485,0.9939337117626443,1,1,0,1,30,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,307,1006516,1,1006516,0.9185694803557485,1,1,0,1,83,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,308,1006529,1,1006529,0.8401976735334651,1,1,0,1,118,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,309,1006539,1,1006539,0.9351634770528373,1,1,0,1,87,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,310,1006553,1,1006553,0.9336222192819548,1,1,0,1,113,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,311,1006557,1,1006557,0.9237139628129885,1,1,0,1,84,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,312,1006561,1,1006561,0.9905122141336531,1,1,0,1,29,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,313,1006635,1,1006635,0.8534198713898935,0,1,0,1,147,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,314,1006648,1,1006648,0.9566235636897263,1,1,0,1,72,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,315,1006660,1,1006660,0.8460230209125768,0,1,0,1,155,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,316,1006672,1,1006672,0.9234803811293202,1,1,0,1,95,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,317,1006674,1,1006674,0.952870436286303,1,1,0,1,77,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,318,1006704,1,1006704,0.8638445217107729,1,1,0,1,120,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,319,1006709,1,1006709,0.8880891273261229,1,1,0,1,102,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,320,1006739,1,1006739,0.8750629090597706,1,1,0,1,129,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,321,1006741,1,1006741,0.8196106931678916,0,1,0,1,162,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,322,1006746,1,1006746,0.826813749860797,1,1,0,1,131,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,323,1006747,1,1006747,0.8592833097746762,1,1,0,1,127,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,324,1006757,1,1006757,0.8910421340768053,1,1,0,1,110,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,325,1006780,1,1006780,0.9412332872547632,1,1,0,1,71,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,326,1006793,1,1006793,0.9626041626188153,1,1,0,1,63,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,327,1006796,1,1006796,0.924948493664602,1,1,0,1,91,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,328,1006812,1,1006812,0.8597357818130672,1,1,0,1,117,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,329,1006823,1,1006823,0.9393812142316744,1,1,0,1,86,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,330,1006844,1,1006844,0.9459209405228908,1,1,0,1,75,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,331,1006850,1,1006850,0.9264731529370119,1,1,0,1,104,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,332,1006881,1,1006881,0.9199720903114261,1,1,0,1,102,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,333,1006888,1,1006888,0.9033442015083624,1,1,0,1,101,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,334,1006908,1,1006908,0.9262203231119382,1,1,0,1,89,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,335,1006909,1,1006909,0.9159117661545908,1,1,0,1,90,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,336,1006921,1,1006921,0.9510070726383137,1,1,0,1,75,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,337,1006962,1,1006962,0.8812899732640141,1,1,0,1,131,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,338,1006982,1,1006982,0.9428603681887702,1,1,0,1,105,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,339,1006991,1,1006991,0.8626953000260216,1,1,0,1,120,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,340,1007005,1,1007005,0.903734722004955,1,1,0,1,121,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,341,1007025,1,1007025,0.9236933286166633,1,1,0,1,96,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,342,1007045,1,1007045,0.9789286324619397,1,1,0,1,48,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,343,1007121,1,1007121,0.943656882799687,1,1,0,1,89,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,344,1007133,1,1007133,0.9747879207899308,1,1,0,1,63,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,345,1007142,1,1007142,0.857846618555483,1,1,0,1,129,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,346,1007151,1,1007151,0.9378416803913251,1,1,0,1,101,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,347,1007167,1,1007167,0.9281371620099141,1,1,0,1,91,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,348,1007169,1,1007169,0.8907255113077462,1,1,0,1,115,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,349,1007186,1,1007186,0.9294663303766849,1,1,0,1,93,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,350,1007193,1,1007193,0.9047811195018951,1,1,0,1,116,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,351,1007200,1,1007200,0.8920892388271247,1,1,0,1,124,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,352,1007212,1,1007212,0.9530366472846731,1,1,0,1,74,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,353,1007244,1,1007244,0.9628916694739384,1,1,0,1,62,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,354,1007335,1,1007335,0.9062304062547621,1,1,0,1,112,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,355,1007384,1,1007384,0.8443263918407862,0,1,0,1,144,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,356,1007396,1,1007396,0.9082521702197631,1,1,0,1,96,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,357,1007397,1,1007397,0.8696861074934787,1,1,0,1,132,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,358,1007427,1,1007427,0.938122639435685,1,1,0,1,81,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,359,1007445,1,1007445,0.9379292489984494,1,1,0,1,63,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,360,1007460,1,1007460,0.9332968717791916,1,1,0,1,100,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,361,1007462,1,1007462,0.8265549969250454,0,1,0,1,146,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,362,1007484,1,1007484,0.9162643766429343,1,1,0,1,105,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,363,1007528,1,1007528,0.9256963718486513,1,1,0,1,90,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,364,1007530,1,1007530,0.9629341100940352,1,1,0,1,56,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,365,1007539,1,1007539,0.9050255009905173,1,1,0,1,106,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,366,1007548,1,1007548,0.9051232829068251,1,1,0,1,124,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,367,1007555,1,1007555,0.8699679853460669,1,1,0,1,126,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,368,1007557,1,1007557,0.9138719383819549,1,1,0,1,102,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,369,1007573,1,1007573,0.8275732344045434,0,1,0,1,157,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,370,1007579,1,1007579,0.8642447662208851,1,1,0,1,131,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,371,1007606,1,1007606,0.9117451341188806,1,1,0,1,109,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,372,1007610,1,1007610,0.9180436394006949,1,1,0,1,98,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,373,1007651,1,1007651,0.9338297144490031,1,1,0,1,87,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,374,1007662,1,1007662,0.893867097222772,1,1,0,1,103,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,375,1007663,1,1007663,0.8897522563318154,1,1,0,1,106,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,376,1007677,1,1007677,0.9387492371895496,1,1,0,1,82,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,377,1007681,1,1007681,0.9088785872021283,1,1,0,1,104,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,378,1007688,1,1007688,0.8199818213445337,0,1,0,1,156,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,379,1007689,1,1007689,0.9532311563190312,1,1,0,1,74,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,380,1007692,1,1007692,0.8999431138122291,1,1,0,1,118,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,381,1007703,1,1007703,0.8972166254732428,1,1,0,1,113,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,382,1007704,1,1002838,0.7549015089115754,0,0,0,0,195,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,383,1007723,1,1007723,0.9292130187058905,1,1,0,1,86,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,384,1007736,1,1007736,0.850131761699739,1,1,0,1,132,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,385,1007749,1,1007749,0.8727119537759209,1,1,0,1,126,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,386,1007753,1,1007753,0.9083820304251526,1,1,0,1,113,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,387,1007766,1,1007766,0.9896020159819893,1,1,0,1,35,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,388,1007803,1,1007803,0.8995639815315597,1,1,0,1,109,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,389,1007816,1,1007816,0.8034329995714362,0,1,0,1,143,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,390,1007852,1,1007852,0.9692552262956086,1,1,0,1,55,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,391,1007876,1,1007876,0.8378648479026118,0,1,0,1,153,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,392,1007890,1,1000635,0.6858338029766134,0,0,0,0,181,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,393,1007901,1,1007901,0.9258240636380578,1,1,0,1,99,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,394,1007918,1,1007918,0.7904328324403107,0,1,0,1,153,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,395,1007922,1,1007922,0.9195220128381494,1,1,0,1,89,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,396,1007943,1,1008494,0.7734236227303535,0,1,0,0,164,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,397,1007950,1,1007950,0.832111344406591,0,1,0,1,151,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,398,1008071,1,1008071,0.8783430848917508,1,1,0,1,140,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,399,1008074,1,1008074,0.908147022031053,1,1,0,1,112,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,400,1008081,1,1008081,0.9320216265384269,1,1,0,1,105,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,401,1008094,1,1008094,0.8324787869013169,0,1,0,1,161,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,402,1008125,1,1008125,0.8575560942571123,1,1,0,1,129,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,403,1008153,1,1008153,0.9014786360350399,1,1,0,1,114,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,404,1008165,1,1008165,0.9372478333433052,1,1,0,1,83,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,405,1008175,1,1008175,0.7855914556296937,0,1,0,1,162,141,1944,4272,6216
full,paired_iid,13181815969110816250,0.0,406,1008209,1,1008209,0.8493934796310567,1,1,0,1,136,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,407,1008225,1,1008225,0.9196441093352177,1,1,0,1,94,141,1944,0,1944
full,paired_iid,13181815969110816250,0.0,408,1008227,1,1008227,0.9253239041616125,1,1,0,1,104,141,1944,0,1944
